Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Squat (Smith Machine)";1;45;lbs;12;;;;0;"";"";1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Squat (Smith Machine)";2;55;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Squat (Smith Machine)";3;85;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Squat (Smith Machine)";4;95;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Deficit Reverse Lunges ";1;40;lbs;20;;;;0;"";;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Deficit Reverse Lunges ";2;40;lbs;20;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Deficit Reverse Lunges ";3;40;lbs;20;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Deficit Reverse Lunges ";4;40;lbs;20;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lat Pulldown (Machine)";1;25;lbs;12;;;;0;"";;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lat Pulldown (Machine)";2;37.5;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lat Pulldown (Machine)";3;50;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lat Pulldown (Machine)";4;50;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Straight Arm Pulldowns";1;25;lbs;10;;;;0;"";;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Straight Arm Pulldowns";2;25;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Straight Arm Pulldowns";3;25;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Straight Arm Pulldowns";4;25;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Lateral Raise (Dumbbell)";3;10;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Bicep Curl (Barbell)";1;20;lbs;12;;;;0;"";;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Bicep Curl (Barbell)";2;20;lbs;12;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Bicep Curl (Barbell)";3;30;lbs;10;;;;0;;;1h 6m
2023-02-26 11:02:18;"Ease Into It Full Body Workout";"Stair Master";1;;;;;;km;900;"";;1h 6m
2023-02-27 06:20:19;"45min Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Bench Press (Barbell)";2;45;lbs;12;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Bench Press (Barbell)";3;55;lbs;10;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Bench Press (Barbell)";4;55;lbs;10;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Bench Press (Dumbbell)";1;10;lbs;12;;;;0;"";;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Bench Press (Dumbbell)";2;15;lbs;12;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Bench Press (Dumbbell)";3;15;lbs;12;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Chest Fly (Dumbbell)";1;8;lbs;10;;;;0;"";;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Chest Fly (Dumbbell)";2;10;lbs;10;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Incline Chest Fly (Dumbbell)";3;10;lbs;10;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Triceps Extension";1;20;lbs;20;;;;0;"";;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Triceps Extension";2;20;lbs;20;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Triceps Extension";3;20;lbs;20;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Triceps Extension";4;20;lbs;20;;;;0;;;56m
2023-02-27 06:20:19;"45min Chest and Triceps";"Running (Treadmill)";1;;;;;;km;1200;"";;56m
2023-03-03 15:23:41;"Legs";"Squat (Barbell)";1;45;lbs;12;;;;0;"";"";44m
2023-03-03 15:23:41;"Legs";"Squat (Barbell)";2;65;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Squat (Barbell)";3;75;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Squat (Barbell)";4;85;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Deadlift (Dumbbell)";1;30;lbs;12;;;;0;"";;44m
2023-03-03 15:23:41;"Legs";"Deadlift (Dumbbell)";2;40;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Deadlift (Dumbbell)";3;40;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Deadlift (Dumbbell)";4;50;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Leg Press";1;70;lbs;12;;;;0;"";;44m
2023-03-03 15:23:41;"Legs";"Leg Press";2;110;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Leg Press";3;130;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Leg Press";4;145;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Leg Extension (Machine)";1;25;lbs;12;;;;0;"";;44m
2023-03-03 15:23:41;"Legs";"Leg Extension (Machine)";2;35;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Leg Extension (Machine)";3;45;lbs;10;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Seated Leg Curl (Machine)";1;70;lbs;12;;;;0;"";;44m
2023-03-03 15:23:41;"Legs";"Seated Leg Curl (Machine)";2;75;lbs;12;;;;0;;;44m
2023-03-03 15:23:41;"Legs";"Seated Leg Curl (Machine)";3;85;lbs;10;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Lat Pulldown (Cable)";1;25;lbs;12;;;;0;"";"";44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Lat Pulldown (Cable)";2;50;lbs;10;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Lat Pulldown (Cable)";3;50;lbs;10;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Lat Pulldown (Cable)";4;62.5;lbs;8;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Seated Row (Cable)";1;3;lbs;12;;;;0;"";;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Seated Row (Cable)";2;4;lbs;12;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Seated Row (Cable)";3;5;lbs;10;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Inverted Row (Bodyweight)";1;;;8;;;;0;"Bent legs at the knees";;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Inverted Row (Bodyweight)";2;;;5;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Inverted Row (Bodyweight)";3;;;5;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bent Over One Arm Row (Dumbbell)";1;15;lbs;20;;;;0;"";;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bent Over One Arm Row (Dumbbell)";2;15;lbs;20;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bent Over One Arm Row (Dumbbell)";3;20;lbs;16;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bicep Curl (Dumbbell)";1;12;lbs;12;;;;0;"";;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bicep Curl (Dumbbell)";2;12;lbs;12;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bicep Curl (Dumbbell)";3;10;lbs;14;;;;0;;;44m
2023-03-05 07:32:50;"45 min Back and Biceps";"Bicep Curl (Dumbbell)";4;10;lbs;14;;;;0;;;44m
2023-03-06 17:44:47;"Glutes";"Hip Thrust (Barbell)";1;20;lbs;12;;;;0;"";"";8m
2023-03-06 17:44:47;"Glutes";"Hip Thrust (Barbell)";2;50;lbs;10;;;;0;;;8m
2023-03-06 17:44:47;"Glutes";"Hip Thrust (Barbell)";3;70;lbs;10;;;;0;;;8m
2023-03-06 19:12:01;"Glutes";"Romanian Deadlift (Dumbbell)";1;40;lbs;12;;;;0;"";"";12m
2023-03-06 19:12:01;"Glutes";"Romanian Deadlift (Dumbbell)";2;40;lbs;12;;;;0;;;12m
2023-03-06 19:12:01;"Glutes";"Romanian Deadlift (Dumbbell)";3;40;lbs;12;;;;0;;;12m
2023-03-06 19:12:01;"Glutes";"Bulgarian Split Squat";1;0;lbs;16;;;;0;"";;12m
2023-03-06 19:12:01;"Glutes";"Bulgarian Split Squat";2;0;lbs;16;;;;0;;;12m
2023-03-06 19:12:01;"Glutes";"Bulgarian Split Squat";3;0;lbs;16;;;;0;;;12m
2023-03-07 06:32:17;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";40m
2023-03-07 06:32:17;"Chest and Triceps";"Bench Press (Barbell)";2;55;lbs;12;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Bench Press (Barbell)";3;60;lbs;9;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Bench Press (Barbell)";4;60;lbs;8;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Push Up";1;0;lbs;6;;;;0;"";;40m
2023-03-07 06:32:17;"Chest and Triceps";"Push Up";2;0;lbs;6;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Push Up";3;0;lbs;6;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;12;lbs;12;;;;0;"";;40m
2023-03-07 06:32:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;15;lbs;12;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;15;lbs;12;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Chest Fly";1;10;lbs;12;;;;0;"";;40m
2023-03-07 06:32:17;"Chest and Triceps";"Chest Fly";2;15;lbs;12;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Chest Fly";3;20;lbs;8;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Triceps Extension";1;15;lbs;12;;;;0;"";;40m
2023-03-07 06:32:17;"Chest and Triceps";"Triceps Extension";2;20;lbs;15;;;;0;;;40m
2023-03-07 06:32:17;"Chest and Triceps";"Triceps Extension";3;20;lbs;15;;;;0;;;40m
2023-03-10 06:32:14;"Legs";"Squat (Barbell)";1;45;lbs;12;;;;0;"";"";1h 3m
2023-03-10 06:32:14;"Legs";"Squat (Barbell)";2;65;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Squat (Barbell)";3;85;lbs;10;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Squat (Barbell)";4;95;lbs;8;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Romanian Deadlift (Barbell)";1;45;lbs;12;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Romanian Deadlift (Barbell)";2;65;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Romanian Deadlift (Barbell)";3;75;lbs;10;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Romanian Deadlift (Barbell)";4;85;lbs;8;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Romanian Deadlift (Barbell)";5;0;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Press";1;0;lbs;12;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Press";2;50;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Press";3;100;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Press";4;160;lbs;10;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Extension (Machine)";1;50;lbs;12;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Extension (Machine)";2;70;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Leg Extension (Machine)";3;90;lbs;8;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Lying Leg Curl (Machine)";1;30;lbs;12;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Lying Leg Curl (Machine)";2;50;lbs;12;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Lying Leg Curl (Machine)";3;70;lbs;7;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Standing Calf Raise (Dumbbell)";1;30;lbs;15;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Standing Calf Raise (Dumbbell)";2;40;lbs;15;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Standing Calf Raise (Dumbbell)";3;50;lbs;15;;;;0;;;1h 3m
2023-03-10 06:32:14;"Legs";"Split Squat Drop Sets";1;45;lbs;20;;;;0;"";;1h 3m
2023-03-10 06:32:14;"Legs";"Split Squat Drop Sets";2;45;lbs;20;;;;0;;;1h 3m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";1;37.5;lbs;12;;;;0;"";"";57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";2;50;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";3;62.5;lbs;10;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";4;62.2;lbs;8;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Seated Row (Cable)";1;3;lbs;12;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Seated Row (Cable)";2;5;lbs;8;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Seated Row (Cable)";3;5;lbs;8;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Seated Row (Cable)";4;4;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";1;15;lbs;24;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";2;20;lbs;20;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";3;20;lbs;20;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";1;15;lbs;12;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";2;15;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";3;15;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Face Pull (Cable)";1;25;lbs;12;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Face Pull (Cable)";2;50;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Face Pull (Cable)";3;62.5;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";1;10;lbs;12;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";3;10;lbs;12;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";1;12;lbs;12;;;;0;"";;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;10;;;;0;;;57m
2023-03-11 07:33:42;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;10;;;;0;;;57m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Press (Barbell)";2;55;lbs;12;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Press (Barbell)";3;60;lbs;10;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Press (Barbell)";4;60;lbs;8;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Push Up";1;0;lbs;6;;;;0;"";;44m
2023-03-14 06:35:17;"Chest and Triceps";"Push Up";2;0;lbs;8;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Push Up";3;0;lbs;6;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;12;lbs;12;;;;0;"";;44m
2023-03-14 06:35:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;15;lbs;12;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;15;lbs;12;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;44m
2023-03-14 06:35:17;"Chest and Triceps";"Chest Fly (Cables)";2;25.5;lbs;10;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Chest Fly (Cables)";3;25.5;lbs;10;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Dip";1;0;lbs;12;;;;0;"";;44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Dip";2;0;lbs;12;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Bench Dip";3;0;lbs;10;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Triceps Extension";1;37.5;lbs;15;;;;0;"";;44m
2023-03-14 06:35:17;"Chest and Triceps";"Triceps Extension";2;37.5;lbs;15;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Triceps Extension";3;37.1;lbs;12;;;;0;;;44m
2023-03-14 06:35:17;"Chest and Triceps";"Triceps Extension";4;37.1;lbs;12;;;;0;;;44m
2023-03-17 06:41:12;"Legs";"Squat (Barbell)";1;45;lbs;12;;;;0;"";"";1h
2023-03-17 06:41:12;"Legs";"Squat (Barbell)";2;85;lbs;12;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Squat (Barbell)";3;90;lbs;10;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Squat (Barbell)";4;90;lbs;8;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Romanian Deadlift (Barbell)";1;45;lbs;12;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Romanian Deadlift (Barbell)";2;65;lbs;12;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Romanian Deadlift (Barbell)";3;75;lbs;10;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Romanian Deadlift (Barbell)";4;85;lbs;8;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Leg Press";1;90;lbs;12;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Leg Press";2;110;lbs;12;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Leg Press";3;140;lbs;12;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Leg Extension (Machine)";1;70;lbs;12;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Leg Extension (Machine)";2;80;lbs;10;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Leg Extension (Machine)";3;90;lbs;8;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Lying Leg Curl (Machine)";1;50;lbs;12;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Lying Leg Curl (Machine)";2;50;lbs;12;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Lying Leg Curl (Machine)";3;70;lbs;7;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Standing Calf Raise (Dumbbell)";1;50;lbs;15;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Standing Calf Raise (Dumbbell)";2;50;lbs;15;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Standing Calf Raise (Dumbbell)";3;50;lbs;15;;;;0;;;1h
2023-03-17 06:41:12;"Legs";"Split Squat Drop Sets";1;45;lbs;20;;;;0;"";;1h
2023-03-17 06:41:12;"Legs";"Split Squat Drop Sets";2;45;lbs;20;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Dead Hang";1;;;;;;km;20;"";"";1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Dead Hang";2;;;;;;km;20;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Dead Hang";3;;;;;;km;20;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";1;37.5;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";2;50;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";3;62.5;lbs;10;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";4;62.5;lbs;10;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Seated Row (Cable)";1;37.5;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Seated Row (Cable)";2;50;lbs;8;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Seated Row (Cable)";3;50;lbs;8;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Inverted Row (Bodyweight)";1;;;8;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Inverted Row (Bodyweight)";2;;;8;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Inverted Row (Bodyweight)";3;;;6;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";1;20;lbs;24;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";2;20;lbs;20;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";3;20;lbs;20;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";1;15;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";2;15;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";3;15;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Face Pull (Cable)";1;37.5;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Face Pull (Cable)";2;50;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Face Pull (Cable)";3;62.5;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";2;8;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";3;8;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";1;12;lbs;12;;;;0;"";;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;12;;;;0;;;1h
2023-03-19 07:22:39;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;12;;;;0;;;1h
2023-03-20 17:34:15;"Glutes";"Hip Thrust (Dumbbell) ";1;30;lbs;15;;;;0;"";"";17m
2023-03-20 17:34:15;"Glutes";"Hip Thrust (Dumbbell) ";2;30;lbs;15;;;;0;;;17m
2023-03-20 17:34:15;"Glutes";"Hip Thrust (Dumbbell) ";3;30;lbs;15;;;;0;;;17m
2023-03-20 17:34:15;"Glutes";"Bulgarian Split Squat";1;0;lbs;8;;;;0;"";;17m
2023-03-20 17:34:15;"Glutes";"Bulgarian Split Squat";2;0;lbs;8;;;;0;;;17m
2023-03-20 17:34:15;"Glutes";"Bulgarian Split Squat";3;0;lbs;8;;;;0;;;17m
2023-03-20 17:34:15;"Glutes";"Romanian Deadlift (Dumbbell)";1;50;lbs;12;;;;0;"";;17m
2023-03-20 17:34:15;"Glutes";"Romanian Deadlift (Dumbbell)";2;50;lbs;12;;;;0;;;17m
2023-03-20 17:34:15;"Glutes";"Romanian Deadlift (Dumbbell)";3;50;lbs;12;;;;0;;;17m
2023-03-21 06:30:48;"Chest and Triceps";"Bench Press (Barbell)";1;50;lbs;12;;;;0;"";"";44m
2023-03-21 06:30:48;"Chest and Triceps";"Bench Press (Barbell)";2;55;lbs;12;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Bench Press (Barbell)";3;60;lbs;10;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Bench Press (Barbell)";4;65;lbs;8;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Push Up";1;0;lbs;6;;;;0;"";;44m
2023-03-21 06:30:48;"Chest and Triceps";"Push Up";2;0;lbs;6;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Push Up";3;0;lbs;6;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;12;lbs;12;;;;0;"";;44m
2023-03-21 06:30:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;20;lbs;10;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;25;lbs;8;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;44m
2023-03-21 06:30:48;"Chest and Triceps";"Chest Fly (Cables)";2;25.5;lbs;12;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Chest Fly (Cables)";3;25.5;lbs;12;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Triceps Extension";1;37.5;lbs;15;;;;0;"";;44m
2023-03-21 06:30:48;"Chest and Triceps";"Triceps Extension";2;50;lbs;10;;;;0;;;44m
2023-03-21 06:30:48;"Chest and Triceps";"Triceps Extension";3;50;lbs;10;;;;0;;;44m
